longitude,latitude,YR,MO,X,Y,TOT,CR
-74.00500038,40.58018358732964,2015,5,982861,150653,1,GRAND LARCENY
-73.9679467,40.58571824,2015,5,993153,152671,1,GRAND LARCENY
-73.98334196,40.58388522656273,2015,5,988877,152002,1,GRAND LARCENY OF MOTOR VEHICLE
-73.99204106,40.57499848722427,2015,5,986461,148764,1,ROBBERY
-73.98011689,40.59364247917318,2015,5,989772,155557,1,ROBBERY
-73.93160335,40.58427230684944,2015,5,1003248,152150,1,BURGLARY
-73.95354214,40.58031154319384,2015,5,997155,150703,1,BURGLARY
-73.95472748,40.60016515704836,2015,5,996822,157936,1,BURGLARY
-73.9387279,40.60415965523791,2015,5,1001264,159394,1,BURGLARY
-73.94648906,40.59915702030013,2015,5,999110,157570,1,FELONY ASSAULT
-73.95846923,40.59975485048932,2015,5,995783,157786,1,FELONY ASSAULT
-73.9455126,40.58663752965125,2015,5,999384,153009,1,GRAND LARCENY
-73.94004282,40.579597132165766,2015,5,1000905,150445,1,GRAND LARCENY
-73.95454421,40.58902668963192,2015,5,996875,153878,1,GRAND LARCENY
-73.94339804,40.58801988728566,2015,5,999971,153513,1,GRAND LARCENY
-73.95472164,40.58753358803358,2015,5,996826,153334,1,GRAND LARCENY
-73.94435943,40.58791330961166,2015,5,999704,153474,1,GRAND LARCENY
-73.94456631,40.61194137062497,2015,5,999641,162228,1,GRAND LARCENY
-73.96204856,40.59361048435919,2015,5,994790,155547,1,GRAND LARCENY OF MOTOR VEHICLE
-73.98296975,40.617577557500056,2015,5,988978,164277,1,BURGLARY
-73.98170285,40.60078745230017,2015,5,989331,158160,2,FELONY ASSAULT
-73.99805859,40.61513319216371,2015,5,984789,163386,1,FELONY ASSAULT
-73.98101176,40.59964275968731,2015,5,989523,157743,1,GRAND LARCENY
-74.00078148,40.60445595452949,2015,5,984033,159496,1,GRAND LARCENY OF MOTOR VEHICLE
-74.0082878,40.61437809162031,2015,5,981949,163111,1,GRAND LARCENY OF MOTOR VEHICLE
-74.00831174,40.604109812312856,2015,5,981942,159370,1,ROBBERY
-73.937709,40.61545943013032,2015,5,1001544,163511,1,GRAND LARCENY
-73.92058368,40.611048968172895,2015,5,1006300,161908,1,GRAND LARCENY
-73.92206697,40.61155777,2015,5,1005888,162093,1,GRAND LARCENY OF MOTOR VEHICLE
-74.00493987,40.63821129583882,2015,5,982879,171794,1,BURGLARY
-73.9691802,40.63555580745304,2015,5,992804,170828,1,BURGLARY
-73.97073059,40.64123243122562,2015,5,992373,172896,1,BURGLARY
-73.97617132,40.64185400887454,2015,5,990863,173122,1,BURGLARY
-73.98084762,40.64462162610094,2015,5,989565,174130,3,FELONY ASSAULT
-74.00146995,40.632927677026935,2015,5,983842,169869,1,GRAND LARCENY
-74.00024858,40.62893127386489,2015,5,984181,168413,1,GRAND LARCENY OF MOTOR VEHICLE
-73.99104794,40.62571677684638,2015,5,986735,167242,1,GRAND LARCENY OF MOTOR VEHICLE
-73.9745701,40.63593041687618,2015,5,991308,170964,1,ROBBERY
-73.96337753,40.71121384087448,2015,5,994403,198393,1,ROBBERY
-73.87324141,40.72791213986317,2015,5,1019383,204500,1,GRAND LARCENY OF MOTOR VEHICLE
-73.90229084,40.704607231392494,2015,5,1011341,195999,1,ROBBERY
-73.73486318,40.72652110835236,2015,5,1057738,204079,1,ROBBERY
-73.93487252,40.70960105,2015,5,1002306,197810,1,GRAND LARCENY OF MOTOR VEHICLE
-73.80634471,40.58807924,2015,5,1038037,153589,1,ROBBERY
-73.75399789,40.60478281508589,2015,5,1052559,159711,1,GRAND LARCENY
-73.76386899,40.59972837183506,2015,5,1049823,157862,1,GRAND LARCENY OF MOTOR VEHICLE
-73.8362978,40.69919920514253,2015,5,1029642,194056,1,GRAND LARCENY OF MOTOR VEHICLE
-73.82878611,40.70041793374345,2015,5,1031724,194504,1,ROBBERY
-73.84913283,40.69450672,2015,5,1026086,192340,1,ROBBERY
-73.8061365,40.70569040172504,2015,5,1038000,196438,1,GRAND LARCENY
-73.80564895,40.704671269428296,2015,5,1038136,196067,1,GRAND LARCENY OF MOTOR VEHICLE
-73.7981843,40.709025354536976,2015,5,1040202,197658,1,GRAND LARCENY OF MOTOR VEHICLE
-73.80165668,40.705762367994176,2015,5,1039242,196467,1,ROBBERY
-73.90229084,40.704607231392494,2015,5,1011341,195999,1,GRAND LARCENY
-73.86724759,40.70305154837374,2015,5,1021058,195445,1,GRAND LARCENY OF MOTOR VEHICLE
-73.74069644,40.65252684091613,2015,5,1056201,177116,1,GRAND LARCENY OF MOTOR VEHICLE
-73.75659878,40.65891304183023,2015,5,1051782,179430,1,ROBBERY
-73.75220106,40.71436471365583,2015,5,1052945,199636,1,ROBBERY
-73.8035989,40.67455209861017,2015,5,1038729,185095,1,FELONY ASSAULT
-73.82464827,40.67756968127914,2015,5,1032888,186182,1,GRAND LARCENY OF MOTOR VEHICLE
-73.83879177,40.65067227975404,2015,5,1028983,176375,1,GRAND LARCENY OF MOTOR VEHICLE
-73.8346499,40.66711589601135,2015,5,1030121,182368,1,GRAND LARCENY OF MOTOR VEHICLE
-73.8335027,40.67903482291855,2015,5,1030431,186711,1,ROBBERY
-73.84294547,40.671198030884106,2015,5,1027817,183851,2,ROBBERY
-73.81742511,40.71248569525931,2015,5,1034865,198907,1,GRAND LARCENY
-73.80804474,40.70935786804404,2015,5,1037468,197773,1,ROBBERY
-73.81915468,40.70917823473656,2015,5,1034388,197701,1,ROBBERY
-73.92994489,40.73753705117691,2015,5,1003664,207989,1,FELONY ASSAULT
-73.81704643,40.78079655204055,2015,5,1034918,223795,1,ROBBERY
-73.82397917,40.754869499947695,2015,5,1033017,214345,1,ROBBERY
-73.77821988,40.77622424319645,2015,5,1045675,222154,1,BURGLARY
-73.86031223,40.72362358881541,2015,5,1022969,202943,1,GRAND LARCENY OF MOTOR VEHICLE
-73.83770383,40.71865062134594,2015,5,1029239,201142,1,ROBBERY
-73.91168171,40.767963748123904,2015,5,1008714,219079,1,GRAND LARCENY
-73.88668474,40.75758595271554,2015,5,1015643,215306,1,FELONY ASSAULT
-73.87420806,40.75673036672175,2015,5,1019100,214999,1,FELONY ASSAULT
-73.86534494,40.75580085667761,2015,5,1021556,214664,1,ROBBERY
-73.87369987,40.74871788701509,2015,5,1019245,212080,1,ROBBERY
-73.86942584,40.749157770823246,2015,5,1020429,212242,1,ROBBERY
-74.07622296,40.63426932645265,2015,5,963094,170367,1,GRAND LARCENY
-74.14478338,40.637952821499645,2015,5,944067,171733,1,FELONY ASSAULT
-73.73934332,40.66032997368149,2015,5,1056568,179960,1,ROBBERY
-74.00260103,40.71990405989401,2015,5,983529,201557,1,GRAND LARCENY
-74.011022,40.72593653989713,2015,5,981195,203755,1,GRAND LARCENY
-74.01359074,40.70796631993176,2015,5,980482,197208,1,ROBBERY
-73.99402326,40.70948482113958,2015,5,985907,197761,1,FELONY ASSAULT
-73.9967825,40.71136234895807,2015,5,985142,198445,1,FELONY ASSAULT
-73.99712109,40.72230022763612,2015,5,985048,202430,1,GRAND LARCENY
-74.01067986,40.72971335670701,2015,5,981290,205131,1,GRAND LARCENY
-74.00902525,40.740711725238334,2015,5,981749,209138,1,ROBBERY
-74.00355407,40.73222250321916,2015,5,983265,206045,1,ROBBERY
-73.98316457,40.71630173343178,2015,5,988917,200245,1,GRAND LARCENY
-73.9846784,40.72173107918619,2015,5,988497,202223,1,ROBBERY
-73.98033348,40.726281227271606,2015,5,989701,203881,1,ROBBERY
-73.99804766,40.74265534598023,2015,5,984791,209846,2,GRAND LARCENY
-73.9966472,40.74782367711785,2015,5,985179,211729,1,GRAND LARCENY
-73.99984843,40.74342389,2015,5,984292,210126,1,GRAND LARCENY
-73.99168995,40.73520306105529,2015,5,986553,207131,1,FELONY ASSAULT
-73.98893244,40.73958345419982,2015,5,987317,208727,1,GRAND LARCENY
-73.99207741,40.75409245629905,2015,5,986445,214013,1,FELONY ASSAULT
-73.9934636,40.752190434011226,2015,5,986061,213320,2,GRAND LARCENY
-73.9760491,40.751441558231285,2015,5,990886,213048,2,GRAND LARCENY
-73.98317547,40.74456174,2015,5,988912,210541,1,GRAND LARCENY
-73.98601297,40.757338913431255,2015,5,988125,215196,1,GRAND LARCENY
-73.9800367,40.76552011223818,2015,5,989780,218177,1,GRAND LARCENY
-73.98792559,40.75979018644059,2015,5,987595,216089,1,ROBBERY
-73.9447234,40.783247825466376,2015,5,999558,224640,1,FELONY ASSAULT
-73.9503374,40.77981122818912,2015,5,998004,223387,1,GRAND LARCENY
-73.95349344,40.77949690046176,2015,5,997130,223272,1,GRAND LARCENY
-73.94982474,40.78451548195043,2015,5,998145,225101,1,GRAND LARCENY
-73.97998787,40.78384397307729,2015,5,989792,224853,1,FELONY ASSAULT
-73.97974519,40.78629772236302,2015,5,989859,225747,1,ROBBERY
-73.95819587,40.80055353797946,2015,5,995824,230943,1,ROBBERY
-73.93777389,40.79700362353042,2015,5,1001479,229653,1,FELONY ASSAULT
-73.94343648,40.80191960403398,2015,5,999910,231443,1,GRAND LARCENY
-73.9395297,40.80438238498972,2015,5,1000991,232341,1,GRAND LARCENY OF MOTOR VEHICLE
-73.94002314,40.79794626,2015,5,1000856,229996,1,ROBBERY
-73.93220168,40.796358214080655,2015,5,1003022,229419,1,ROBBERY
-73.95570545,40.814144481489386,2015,5,996511,235895,1,ROBBERY
-73.94548329,40.80777234464975,2015,5,999342,233575,2,ROBBERY
-73.94813938,40.82959957655056,2015,5,998602,241527,1,GRAND LARCENY
-73.94900782,40.82331457,2015,5,998363,239237,1,ROBBERY
-73.9367193,40.81977053463988,2015,5,1001765,237948,1,FELONY ASSAULT
-73.93778057,40.82849931186048,2015,5,1001469,241128,1,ROBBERY
-73.91894337,40.86446248390731,2015,5,1006670,254235,1,FELONY ASSAULT
-73.91937837,40.86052688993677,2015,5,1006551,252801,1,FELONY ASSAULT
-73.9270814,40.85143332757715,2015,5,1004423,249486,1,FELONY ASSAULT
-73.91894337,40.86446248390731,2015,5,1006670,254235,1,GRAND LARCENY
-73.92121362,40.86769182059837,2015,5,1006041,255411,1,GRAND LARCENY
-73.93837889,40.85353686892756,2015,5,1001297,250250,1,GRAND LARCENY
-73.93373087,40.84932117162688,2015,5,1002584,248715,1,ROBBERY
-73.91768726,40.81608059400273,2015,5,1007034,236608,2,GRAND LARCENY
-73.91701515,40.80750559763353,2015,5,1007223,233484,1,ROBBERY
-73.88931835,40.821414546454086,2015,5,1014884,238560,1,ROBBERY
-73.88724513,40.821020042875816,2015,5,1015458,238417,1,ROBBERY
-73.85564871,40.82463255080652,2015,5,1024201,239746,1,FELONY ASSAULT
-73.87100164,40.82256201611436,2015,5,1019953,238985,1,GRAND LARCENY
-73.87246957,40.82015103973748,2015,5,1019548,238106,1,GRAND LARCENY
-73.86680756,40.83483711299375,2015,5,1021107,243459,1,ROBBERY
-73.87153444,40.82918287157161,2015,5,1019802,241397,1,ROBBERY
-73.85564871,40.82463255080652,2015,5,1024201,239746,1,ROBBERY
-73.87857921,40.82602858976303,2015,5,1017854,240245,1,ROBBERY
-73.87090302,40.830562758885385,2015,5,1019976,241900,1,ROBBERY
-73.90797955,40.83717738,2015,5,1009713,244297,1,FELONY ASSAULT
-73.92146291,40.84028887290424,2015,5,1005981,245427,2,FELONY ASSAULT
-73.92592933,40.827811619409694,2015,5,1004749,240880,1,FELONY ASSAULT
-73.91962632,40.83783384,2015,5,1006490,244533,1,FELONY ASSAULT
-73.92446535,40.82830197386133,2015,5,1005154,241059,1,GRAND LARCENY OF MOTOR VEHICLE
-73.91290051,40.83529832929979,2015,5,1008352,243611,1,GRAND LARCENY OF MOTOR VEHICLE
-73.92426029,40.83068150706532,2015,5,1005210,241926,1,ROBBERY
-73.82836838,40.87668700630056,2015,5,1031714,258725,3,FELONY ASSAULT
-73.84553048,40.83917467453399,2015,5,1026992,245049,1,FELONY ASSAULT
-73.83557895,40.84444174515962,2015,5,1029742,246973,1,GRAND LARCENY
-73.91718971,40.855919730880345,2015,5,1007158,251123,1,ROBBERY
-73.85138153,40.90389135,2015,5,1025333,268625,1,FELONY ASSAULT
-73.86163891,40.88569311045821,2015,5,1022508,261990,1,FELONY ASSAULT
-73.84014837,40.89367709567552,2015,5,1028445,264909,1,GRAND LARCENY
-73.86715728,40.87144091196623,2015,5,1020990,256795,2,GRAND LARCENY
-73.85034061,40.90348104720814,2015,5,1025621,268476,1,GRAND LARCENY
-73.84465384,40.88803193,2015,5,1027203,262850,1,ROBBERY
-73.86045188,40.887802347637866,2015,5,1022835,262759,2,ROBBERY
-73.89526399,40.85674453338218,2015,5,1013223,251430,1,FELONY ASSAULT
-73.89127927,40.85517088,2015,5,1014326,250858,1,GRAND LARCENY
-73.90343498,40.88082265147388,2015,5,1010953,260200,1,GRAND LARCENY
-73.91108801,40.87465049929761,2015,5,1008839,257949,1,GRAND LARCENY
-73.90672244,40.906400321172335,2015,5,1010034,269518,1,GRAND LARCENY OF MOTOR VEHICLE
-73.87985939,40.869462185437335,2015,5,1017478,256069,1,FELONY ASSAULT
-73.89131162,40.864132358001726,2015,5,1014313,254123,1,FELONY ASSAULT
-73.87812592,40.88215457821846,2015,5,1017951,260694,1,GRAND LARCENY
-73.88906015,40.86792888,2015,5,1014934,255507,1,GRAND LARCENY OF MOTOR VEHICLE
-73.88593647,40.88048006588767,2015,5,1015792,260081,1,GRAND LARCENY OF MOTOR VEHICLE
-73.89599807,40.865832901192704,2015,5,1013016,254741,1,MURDER
-73.87768693,40.87899497354298,2015,5,1018074,259543,1,ROBBERY
-73.99475141,40.57788068668145,2015,5,985708,149814,1,GRAND LARCENY
-73.96033192,40.57996824298867,2015,5,995269,150577,1,ROBBERY
-73.96090969,40.60769365838311,2015,5,995104,160678,1,GRAND LARCENY
-73.94645773,40.58882833,2015,5,999121,153807,1,ROBBERY
-73.94824758,40.58828018515869,2015,5,998624,153607,1,ROBBERY
-73.9951774,40.61101042711824,2015,5,985589,161884,1,FELONY ASSAULT
-74.00294936,40.60220793103012,2015,5,983431,158677,1,GRAND LARCENY
-73.9288673,40.62810779095662,2015,5,1003995,168121,1,FELONY ASSAULT
-73.91697231,40.62465784807257,2015,5,1007298,166867,1,GRAND LARCENY
-73.92182299,40.61690995428175,2015,5,1005954,164043,1,GRAND LARCENY
-73.98732693,40.64307446401028,2015,5,987767,173566,1,FELONY ASSAULT
-73.94937174,40.64892413280011,2015,5,998299,175701,1,FELONY ASSAULT
-73.92431936,40.66120425587204,2015,5,1005247,180180,1,FELONY ASSAULT
-73.94957212,40.650807142241206,2015,5,998243,176387,4,GRAND LARCENY
-73.92847405,40.65217658248562,2015,5,1004097,176890,1,GRAND LARCENY
-73.92424724,40.64853978245144,2015,5,1005271,175566,1,GRAND LARCENY
-73.92178687,40.66003054048157,2015,5,1005950,179753,1,ROBBERY
-73.94178175,40.64136414804787,2015,5,1000407,172948,1,ROBBERY
-73.95569651,40.63762646202918,2015,5,996546,171584,1,BURGLARY
-73.96617285,40.64043244813603,2015,5,993638,172605,1,FELONY ASSAULT
-73.96307629,40.64943987891096,2015,5,994496,175887,2,GRAND LARCENY
-73.94741995,40.62427506572498,2015,5,998846,166721,1,GRAND LARCENY
-73.95476917,40.63962430574033,2015,5,996803,172312,1,GRAND LARCENY
-73.94769779,40.63288559817993,2015,5,998767,169858,1,ROBBERY
-73.95695681,40.66117993,2015,5,996192,180165,1,GRAND LARCENY
-73.95527119,40.67012451628906,2015,5,996658,183424,1,ROBBERY
-73.95934467,40.66417534977856,2015,5,995529,181256,1,ROBBERY
-74.00675003,40.65206962022311,2015,5,982377,176843,1,FELONY ASSAULT
-74.00908142,40.64982971715656,2015,5,981730,176027,1,ROBBERY
-73.91260166,40.66940558492832,2015,5,1008495,183171,1,FELONY ASSAULT
-73.90513584,40.67720856160501,2015,5,1010563,186016,1,GRAND LARCENY
-73.90905525,40.68210565983225,2015,5,1009474,187799,1,GRAND LARCENY
-73.90457012,40.67951644987881,2015,5,1010719,186857,1,GRAND LARCENY
-73.90294783,40.669529595276586,2015,5,1011173,183219,1,ROBBERY
-73.89723263,40.66587682043499,2015,5,1012760,181890,1,GRAND LARCENY
-73.88260298,40.67938359799432,2015,5,1016812,186816,1,GRAND LARCENY
-73.89244749,40.67371427878231,2015,5,1014084,184747,1,ROBBERY
-73.89880627,40.65740782114497,2015,5,1012327,178804,1,ROBBERY
-73.90041499,40.663807310453066,2015,5,1011878,181135,1,ROBBERY
-73.89610983,40.65775400466327,2015,5,1013075,178931,1,ROBBERY
-73.99776845,40.67474166819757,2015,5,984869,185103,2,ROBBERY
-73.94423074,40.67735217842841,2015,5,999719,186059,1,FELONY ASSAULT
-73.93372086,40.67073443890456,2015,5,1002636,183650,1,FELONY ASSAULT
-73.94663944,40.67232489214193,2015,5,999052,184227,1,GRAND LARCENY
-73.93095248,40.67058184796544,2015,5,1003404,183595,1,GRAND LARCENY
-73.92834824,40.66864793209542,2015,5,1004127,182891,1,ROBBERY
-73.93372086,40.67073443890456,2015,5,1002636,183650,1,ROBBERY
-73.9551212,40.68944491940464,2015,5,996696,190463,1,FELONY ASSAULT
-73.95059156,40.68546589042957,2015,5,997953,189014,1,FELONY ASSAULT
-73.94352632,40.69603000487981,2015,5,999910,192864,1,GRAND LARCENY
-73.93487298,40.67959248764868,2015,5,1002314,186877,1,FELONY ASSAULT
-73.99646209,40.699677877643445,2015,5,985231,194188,5,GRAND LARCENY
-73.99944827,40.69338143395406,2015,5,984403,191894,3,GRAND LARCENY
-73.96027715,40.69021535027538,2015,5,995266,190743,1,GRAND LARCENY
-73.95272529,40.71205809,2015,5,997356,198702,1,BURGLARY
-73.94501513,40.70109207682752,2015,5,999496,194708,1,BURGLARY
-73.85267711,40.68007928371386,2015,5,1025112,187082,1,GRAND LARCENY
-73.83058619,40.66050603387602,2015,5,1031253,179962,1,GRAND LARCENY
-73.95433525,40.65240110604645,2015,5,996921,176967,1,BURGLARY
-73.92550169,40.651428114540025,2015,5,1004922,176618,1,BURGLARY
-73.93934162,40.65403281093246,2015,5,1001081,177564,1,FELONY ASSAULT
-73.92251348,40.655084935807686,2015,5,1005750,177951,1,FELONY ASSAULT
-73.93320373,40.65076860799261,2015,5,1002785,176376,1,FELONY ASSAULT
-73.90900285,40.65180875,2015,5,1009500,176761,1,FELONY ASSAULT
-73.95369179,40.63966230392917,2015,5,997102,172326,1,FELONY ASSAULT
-73.93391142,40.63485474832904,2015,5,1002593,170578,1,GRAND LARCENY
-73.92796028,40.64737014524203,2015,5,1004241,175139,1,GRAND LARCENY
-73.94848112,40.654245871279294,2015,5,998545,177640,2,GRAND LARCENY
-73.94715049,40.64610698497969,2015,5,998916,174675,1,GRAND LARCENY OF MOTOR VEHICLE
-73.93076981,40.66250111029176,2015,5,1003457,180651,1,GRAND LARCENY OF MOTOR VEHICLE
-73.93681755,40.64398828775428,2015,5,1001784,173905,1,ROBBERY
-73.91157741,40.65345762651465,2015,5,1008785,177361,1,ROBBERY
-73.91158009,40.65415480348285,2015,5,1008784,177615,1,ROBBERY
-73.95279563,40.64838212190229,2015,5,997349,175503,1,ROBBERY
-74.00964128,40.63369307805131,2015,5,981574,170148,1,BURGLARY
-74.02073735,40.63123228193896,2015,5,978494,169252,1,FELONY ASSAULT
-74.00086455,40.62316721169896,2015,5,984010,166313,1,GRAND LARCENY
-74.02764763,40.63180997834394,2015,5,976576,169463,1,GRAND LARCENY
-74.00950938,40.618303050879966,2015,5,981610,164541,1,GRAND LARCENY
-74.02614889,40.63182954248131,2015,5,976992,169470,1,GRAND LARCENY
-74.02942549,40.62746728059296,2015,5,976082,167881,1,GRAND LARCENY OF MOTOR VEHICLE
-74.01291198,40.63006140221645,2015,5,980666,168825,1,GRAND LARCENY OF MOTOR VEHICLE
-73.9061439,40.62953250176439,2015,5,1010302,168646,1,BURGLARY
-73.90780959,40.63904454395656,2015,5,1009836,172111,1,BURGLARY
-73.89864995,40.64880553121154,2015,5,1012374,175670,1,FELONY ASSAULT
-73.88396448,40.63248212091226,2015,5,1016457,169728,1,FELONY ASSAULT
-73.89559216,40.63848239756158,2015,5,1013227,171910,1,GRAND LARCENY
-73.90032562,40.64642452194025,2015,5,1011910,174802,1,GRAND LARCENY
-73.8921626,40.64924428653717,2015,5,1014174,175832,1,GRAND LARCENY
-73.89158451,40.63685926353016,2015,5,1014340,171320,1,GRAND LARCENY
-73.89414169,40.63520928304936,2015,5,1013631,170718,1,GRAND LARCENY
-73.89144841,40.63414179,2015,5,1014379,170330,1,ROBBERY
-73.89530169,40.65137714001306,2015,5,1013302,176608,1,ROBBERY
-73.94674196,40.62069006,2015,5,999035,165415,1,BURGLARY
-73.95192404,40.617681302376745,2015,5,997597,164318,1,BURGLARY
-73.96478264,40.65288237164517,2015,5,994022,177141,1,FELONY ASSAULT
-73.96322985,40.65199257621344,2015,5,994453,176817,1,FELONY ASSAULT
-73.96731265,40.63067780308203,2015,5,993323,169051,1,GRAND LARCENY
-73.95639313,40.64127180473429,2015,5,996352,172912,1,GRAND LARCENY
-73.95756503,40.63996572497447,2015,5,996027,172436,1,GRAND LARCENY
-73.9705116,40.64755086982785,2015,5,992433,175198,1,GRAND LARCENY
-73.94697709,40.61944402876132,2015,5,998970,164961,1,GRAND LARCENY
-73.95737422,40.64534268914914,2015,5,996079,174395,1,GRAND LARCENY
-73.94911027,40.63737944976851,2015,5,998374,171495,1,GRAND LARCENY OF MOTOR VEHICLE
-73.96103629,40.64377397,2015,5,995063,173823,1,GRAND LARCENY OF MOTOR VEHICLE
-73.96113057,40.63658540819309,2015,5,995038,171204,1,MURDER
-73.948141,40.63743665725105,2015,5,998643,171516,1,ROBBERY
-73.95701178,40.64858688911645,2015,5,996179,175577,1,ROBBERY
-73.959779,40.65523575358834,2015,5,995410,177999,1,ROBBERY
-73.94933046,40.66531320263154,2015,5,998307,181672,1,BURGLARY
-73.94669832,40.66181241978633,2015,5,999038,180397,1,BURGLARY
-73.96187969,40.66234545019891,2015,5,994826,180589,1,BURGLARY
-73.96017782,40.66333299410992,2015,5,995298,180949,1,BURGLARY
-73.93995283,40.66367829120599,2015,5,1000909,181078,1,BURGLARY
-73.95239487,40.66459812436758,2015,5,997457,181411,1,FELONY ASSAULT
-73.94276092,40.66345191,2015,5,1000130,180995,1,FELONY ASSAULT
-73.96118541,40.65999568665253,2015,5,995019,179733,1,GRAND LARCENY
-73.93411431,40.65926698,2015,5,1002530,179472,1,GRAND LARCENY
-73.95240984,40.66381586860573,2015,5,997453,181126,1,GRAND LARCENY
-73.95545269,40.66284269064131,2015,5,996609,180771,1,GRAND LARCENY
-73.95239487,40.66459812436758,2015,5,997457,181411,2,GRAND LARCENY
-73.93842057,40.66015318389356,2015,5,1001335,179794,1,GRAND LARCENY
-73.95093222,40.66351606690609,2015,5,997863,181017,1,ROBBERY
-74.00957407,40.64237758834426,2015,5,981593,173312,2,BURGLARY
-73.99363798,40.66467641809574,2015,5,986015,181436,1,BURGLARY
-74.00827745,40.64706578096192,2015,5,981953,175020,1,BURGLARY
-73.99840719,40.64794165380345,2015,5,984692,175339,1,FELONY ASSAULT
-74.02230101,40.64223858524031,2015,5,978061,173262,1,GRAND LARCENY
